ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,Intensity_IntegratedIntensity_GFP,Intensity_IntegratedIntensity_GFP_aftermath,Intensity_MeanIntensity_GFP,Intensity_MeanIntensity_GFP_aftermath
72,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,24.443137938156724,10.150327496230602,0.026684648404101226,0.011081143554836902
72,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.360784534364939,0.1568627543747425,0.006810261814095223,0.000167947274491159
72,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.3647059369832277,0.0,0.0028372264802146107,0.0
72,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.1882353872060776,1.442265871912241,0.006096052365594794,0.002757678531380958
72,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.9019609158858657,0.6971677877008915,0.005389448778847881,0.0009629389332885241
72,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.0705882785841823,0.02832244709134102,0.002809942988409927,7.4337131473336e-05
73,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.5921569569036365,2.549019683152437,0.009791379439026943,0.005435009985399653
73,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.921568946912885,4.986928332597017,0.028336774006387906,0.010936246343414512
73,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.576470717787743,1.5511983558535576,0.01066776391092714,0.0036158469833416263
73,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.949019743129611,0.15032681450247765,0.007128194482183413,0.0002713480406181907
73,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,29.443137885071337,16.26579583249986,0.0971720722279582,0.053682494496699214
73,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.0352941630408168,0.0,0.002941176599547775,0.0
73,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,30.505882820114493,22.11982612684369,0.07422355917302796,0.0538195282891574
73,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.09803927782923,1.126361683011055,0.0037599270211993367,0.002018569324392572
73,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.317647234536707,2.673202769830823,0.013674561113715816,0.005786153181451998
73,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.019608035683632,2.9346407148987055,0.013955483172333263,0.005834275775146532
73,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,16.925490541383624,9.640523189678788,0.03193488781393137,0.018189666395620356
73,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.458823749795556,2.427015447989106,0.015937657585033238,0.0051859304444211675
73,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.776470823213458,2.8779958710074425,0.01939269531973431,0.007177047059868934
73,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,0.6627451330423355,0.0,0.0012273058019302509,0.0
73,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.674509949982166,2.104575250297785,0.010586772294742848,0.003926446362495867
73,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,13.15294156037271,5.167756289243698,0.016819618363647967,0.006608384001590407
73,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.6509804856032133,0.5119826011359692,0.003317872948189253,0.0006407792254517761
73,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.403921621851623,0.0,0.003999776700431975,0.0
73,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,14.654902340844274,3.6666668877005577,0.018480330820736787,0.004623791787768673
73,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.811764950864017,1.010893315076828,0.019801718990705656,0.002271670370959164
73,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,13.72156903706491,2.4161221869289875,0.021077679012388495,0.003711401208800288
73,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.474509942345321,2.165577370673418,0.008396487641633928,0.0033214376850819296
73,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.168627719394863,1.3747277427464724,0.01783969775332432,0.0024118030574499516
73,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.725490284152329,0.14814814925193787,0.006043215707654832,0.0003284881358136095
73,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,25.541177222505212,3.849673494696617,0.028925455518125948,0.004359766132159249
73,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.1372549822553992,0.006535947322845459,0.004636127944154879,1.4177759919404467e-05
73,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.305882497690618,0.4705882780253887,0.00847614664899728,0.0009263548780027337
73,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.7215687474235892,0.7167756408452988,0.007488065890188308,0.0014422045087430558
74,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.901960917748511,0.6230936963111162,0.009162543771492544,0.0011646611146002173
74,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,0.8313725823536515,0.0,0.0021878225851411884,0.0
74,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.254902124404907,1.9324619993567467,0.009468292116044878,0.0034819135123544983
74,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.772549290210009,2.26143803820014,0.010455958629570928,0.002695396946603266
74,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.662745284847915,1.0087146908044815,0.01252819753284937,0.002231669669921419
74,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.7843138491734862,0.0,0.005614708975034846,0.0
74,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.760784631595016,6.405229093506932,0.030226923122457908,0.017992216554794754
74,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.85098077263683,1.9389979429543018,0.01507758368019953,0.002466918502486389
74,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.82745133433491,2.538126604631543,0.01569195845555784,0.0036784443545384684
74,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,16.352941676042974,7.215686874464154,0.026461070673208697,0.011675868728906398
74,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,28.996079247444868,14.79302946664393,0.03665749588804661,0.018701680741648456
74,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,25.94902010075748,14.318083113059402,0.024434105556268813,0.013482187488756498
74,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.1058825785294175,0.6840959303081036,0.008228952262169026,0.0009219621702265547
74,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.9725490836426616,0.4945534076541662,0.0038983183471198845,0.000977378275996376
74,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.454902256838977,3.692810658365488,0.01565381168350824,0.006113924931068689
74,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.372549244202673,2.130719043314457,0.016880139605247327,0.004295804522811405
74,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,29.662745722569525,17.054466750472784,0.042989486554448585,0.024716618478946063
74,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.7019609194248915,1.2636166401207447,0.00973490873586934,0.002616183519918726
74,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.58431404735893,5.2701529040932655,0.017758916186843842,0.008842538429686688
74,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,28.670588677749038,22.093682324513793,0.05722672390768271,0.044099166316394794
74,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.07451003137976,4.15032697096467,0.019646009808709876,0.010098119150765621
74,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.537255024537444,0.13071896508336067,0.006419700588997176,0.0002372395010587308
74,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.176470783539116,1.516340009868145,0.01467095197990289,0.003601757743154739
74,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,17.894118203781545,5.847495049238205,0.03283324441060834,0.010729348714198542
74,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.647059083916247,1.5446624420583248,0.016790405988186888,0.0029993445476860676
74,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.803921865299344,3.4117648266255856,0.015294729899062939,0.005322566032177201
74,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.6352942381054163,0.9172113761305809,0.0061824731940568305,0.0015598832927390832
74,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.694117804057896,0.3093682210892439,0.009313725801702175,0.0006138258354945315
74,29,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.960784578695893,2.862745214253664,0.007419184136715651,0.0026679824923146913
74,30,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.913725653663278,0.7450981065630913,0.009116374125534838,0.0013823712552190933
74,31,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.6509804651141167,0.0,0.003589087967639384,0.0
74,32,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.721568875014782,1.5642702747136354,0.013909998205765203,0.0024948489229882544
74,33,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.094117809087038,0.10239652544260025,0.007075163623731997,0.0001422173964480559
74,34,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.3098040437325835,0.17211329750716686,0.0068384381068855036,0.0003556059865850555
74,35,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.721568807028234,4.7102398332208395,0.024159470379579596,0.013047755770694846
74,36,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.1607843693345785,0.0,0.0025179704323960487,0.0
74,37,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,24.650981044396758,14.952070446684957,0.03906653097368741,0.023695832720578378
74,38,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.64705905225128,1.810457592830062,0.015064562808800138,0.0031541073045819896
74,39,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.5294118532910943,0.1416122019290924,0.005358923417989606,0.0003000258515446873
75,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.274509917013347,0.0,0.006642007945260339,0.0
75,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.705882592126727,3.4727670587599277,0.01436614289129823,0.005730638710824964
75,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.117647333070636,1.4422658756375313,0.01939924964483114,0.00306865079922879
75,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.0745099261403084,0.0,0.0039619973275003975,0.0
75,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.874510008841753,1.6601308658719063,0.014533847798819773,0.00350979041410551
75,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.372549522668123,0.603485856205225,0.008404893123383337,0.0003299539946447376
75,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,0.7411765065044165,0.0,0.002398629470888079,0.0
75,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.6392158195376396,0.6230936720967293,0.008404655472373302,0.0014390154089993748
75,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.8823532443493605,0.2962963171303272,0.006035492530129679,0.00022687313715951548
75,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.415686546824872,0.2461873721331358,0.01059910144436382,0.0003100596626361912
75,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,24.50196138303727,15.633987728506327,0.047762107959136976,0.03047560960722481
75,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.658823728561401,1.9738562982529402,0.010028348988797292,0.0029726751479712955
75,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.68627490568906,1.6732027810066938,0.025221222476519006,0.0033264468807290134
75,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,14.376471024937928,5.004357608035207,0.028524744097099063,0.009929280968323823
75,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.309804078191519,0.10675381869077682,0.0052494568552880864,0.00013002901180362585
75,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.505882526747882,0.6623094491660595,0.00437040012293684,0.0006423951980272158
75,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,18.682353449985385,6.7472771015018225,0.03505131979359359,0.012659056475613176
75,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.211764900013804,0.0,0.00551509513228974,0.0
75,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.9490197002887726,0.6688453406095505,0.0057485764138182705,0.001303792086958188
75,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.098039372824132,0.3943355567753315,0.006685219205259596,0.0006432880208406713
75,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,14.09803965035826,4.5206974018365145,0.018074409808151615,0.005795765899790403
75,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.752941277809441,0.3594771549105644,0.006570265579497473,0.0008579407038438292
75,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.356863122433424,3.261438176035881,0.011768770075060542,0.0033797286798299287
75,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,14.21568672079593,2.6383443400263786,0.0061968991808177545,0.0011501065126531729
75,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.4156864043325186,0.0,0.005617905270283748,0.0
75,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,17.87058877479285,8.222222775220871,0.016425173506243427,0.007557190050754477
75,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.854902239516377,4.1873641312122345,0.016802471042725572,0.007945662488068756
75,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.619607976637781,1.5947712510824203,0.007964841339030656,0.0027496056053145177
75,29,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.047059175558388,4.108932683244348,0.020384194882501504,0.0069525087702950045
75,30,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.811764878220856,2.1699348241090775,0.007914086970757987,0.0035689717501794036
75,31,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,66.97647171188146,48.424837965518236,0.08978079317946576,0.06491265142830863
75,32,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.1176471086218953,0.0,0.0024456173055183703,0.0
75,33,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.756862964481115,1.5838780477643013,0.007695743695308788,0.0018039613300276781
75,34,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,46.768628131598234,35.26143862120807,0.05243119745694869,0.039530760786107705
75,35,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.674510010518134,0.006535947322845459,0.007456649159682173,8.588629859192456e-06
76,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.68627458345145,1.0305011495947838,0.005493404056137934,0.0021073643140997623
76,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.603921719826758,1.3812637068331242,0.008752702889404483,0.002625976628960312
76,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.439215856604278,6.167756196111441,0.022262301548594994,0.014546594802149624
76,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.4549020202830434,0.0,0.002689282847103592,0.0
76,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.1411765459924936,0.4422658309340477,0.004282353091984987,0.0008845316618680954
76,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.290196324698627,4.677560199052095,0.016613619889175604,0.009373868134372937
76,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,0.5882353261113167,0.0,0.0010598834704708409,0.0
76,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.9725491208955646,0.6078432127833366,0.007583033471672359,0.001550620440773818
76,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,0.9529412239789963,0.0,0.0017389438393777305,0.0
76,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.0823530331254005,1.047930371016264,0.007843137488868704,0.002666489493680061
76,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,0.513725514523685,0.0,0.0011809781943073218,0.0
76,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.650980808772147,0.1721133142709732,0.010648973744757699,0.00014487652716411886
76,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.2705883206799626,0.0,0.0036329413130879403,0.0
76,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.2156863547861576,0.43355122953653336,0.005140803607392477,0.0010059193260708432
76,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.80000022239983,3.9281047843396664,0.013946117626624137,0.0062252056804115155
76,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.1333333849906921,0.05010893940925598,0.0028691984430144106,0.00012685807445381262
76,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.435294241644442,0.5642702020704746,0.0054184451760953345,0.0008900160915938086
76,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.9568628864362836,0.14596949517726898,0.004611728305869795,0.00017012761675672374
76,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.717647364363074,4.577342281118035,0.0156462005319169,0.0066822515052818035
76,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.486274828203022,3.0348585210740566,0.017975390967453868,0.0047493873569234065
76,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.403921715915203,1.1328976452350616,0.013148228019258402,0.0027564419592093956
76,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.207843206822872,0.019607841968536377,0.006610309002463689,5.8706113678252626e-05
76,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.388235497288406,1.825708219781518,0.016811146045495804,0.004804495315214521
