ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z
67,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
67,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
67,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
67,29,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
67,30,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
67,31,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
68,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,29,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,30,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,31,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,32,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,33,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,34,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,35,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,36,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
69,37,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
70,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
71,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
71,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
72,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
73,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
74,29,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
75,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan
